order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
e27aa0af460bf3b954b98d40a8a99c3a,7d0f86b88a0464d769082d7b1cfb2672,delivered,2023-01-29 21:16:41,2023-01-31 21:16:41,2023-02-05 21:16:41,2023-02-08 21:16:41,2023-02-07 21:16:41
309e261d0e66215eba647ef5c571f460,07021ae6ccb3a86f9027fac5031815c8,shipped,2023-06-08 12:22:58,2023-06-09 12:22:58,2023-06-12 12:22:58,,2023-06-11 12:22:58
085c682a56552ed4c9742d38ef0cdddb,12691ef1f59f1db4b94ca679674c147a,delivered,2023-01-03 22:55:14,2023-01-03 22:55:14,2023-01-07 22:55:14,2023-01-10 22:55:14,2023-01-08 22:55:14
7f609c4e862c509809db3a0cad77dd97,1eb0fae1595281b3f317f9f3b354a415,delivered,2023-09-14 17:07:45,2023-09-14 17:07:45,2023-09-17 17:07:45,2023-09-21 17:07:45,2023-09-21 17:07:45
d5243640503c6b48f97a3405dc0a6294,c1f768eb8c5e8a1ca5a0fa6cf6048899,delivered,2023-04-16 19:56:06,2023-04-16 19:56:06,2023-04-21 19:56:06,2023-04-28 19:56:06,2023-04-23 19:56:06
ac031e9c54d03401ba7879f14864e820,bd4014ff1b8383a2b61a57ae22652f75,delivered,2023-08-15 21:15:48,2023-08-16 21:15:48,2023-08-17 21:15:48,2023-08-24 21:15:48,2023-08-18 21:15:48
8bd5adbc492a3f6b58bc267e3d7b629a,e71ad5518edbeac8132c085c8914fb8c,delivered,2023-09-20 22:21:55,2023-09-21 22:21:55,2023-09-24 22:21:55,2023-09-30 22:21:55,2023-09-25 22:21:55
aa5f8ec78426554990622b37789fe3a9,9556033b6d2be754829dd284e1108096,processing,2023-12-24 20:13:00,2023-12-24 20:13:00,2023-12-27 20:13:00,,2024-01-03 20:13:00
0dc6ddba7a8cf9b1c6538fe890738517,cbb5413c922768f34412adb0d51358a4,canceled,2023-04-25 09:21:52,2023-04-26 09:21:52,2023-04-30 09:21:52,,2023-05-01 09:21:52
095fca2d34868dfa629a2ec9a51e829c,55a3a9e145057d9e4b9f669c1a58c595,processing,2023-02-12 12:44:33,2023-02-12 12:44:33,2023-02-15 12:44:33,,2023-02-21 12:44:33
86ac82ca7e6cf01727286934bada970b,41c00c7951219efa0abc23fccc73b52e,delivered,2023-07-05 06:35:44,2023-07-07 06:35:44,2023-07-08 06:35:44,2023-07-15 06:35:44,2023-07-10 06:35:44
0779dcdf357c7bcdae15aac7e5a89ab8,68bc22680dd487004fd7ae67b314f1b9,delivered,2023-10-13 16:21:19,2023-10-13 16:21:19,2023-10-17 16:21:19,2023-10-20 16:21:19,2023-10-22 16:21:19
b40583f4470e123a506f1a6e810ae770,a4a774c164a7a0690432450b26b8dc1d,delivered,2023-09-30 04:13:13,2023-10-01 04:13:13,2023-10-05 04:13:13,2023-10-10 04:13:13,2023-10-07 04:13:13
e3fca584f94efd6dfd132537ad5f5b2e,c78707cb6db9051fe1e06ccfa6f6de6a,delivered,2023-03-03 04:39:46,2023-03-05 04:39:46,2023-03-08 04:39:46,2023-03-11 04:39:46,2023-03-10 04:39:46
aa38fc30918eaaf321db15b89c073467,d2ae9feb47eae46ec521c650f477e927,canceled,2023-12-02 15:23:17,2023-12-02 15:23:17,2023-12-04 15:23:17,,2023-12-06 15:23:17
421b98ae7be9675fe1a68afe1c447b09,221a325b13cb7732d0092a09042f990b,delivered,2023-03-17 05:35:32,2023-03-18 05:35:32,2023-03-21 05:35:32,2023-03-26 05:35:32,2023-03-24 05:35:32
d3770f9b26affc02fafb9a6d1e671bf6,0bd93fb7e89c69a8522a465d136da496,delivered,2023-01-27 12:20:33,2023-01-30 12:20:33,2023-02-02 12:20:33,2023-02-05 12:20:33,2023-02-06 12:20:33
f0fbe4ce2d2af490e376365b1d95a464,d3239ca2c7cc7e9a9da2174408470d1d,delivered,2023-12-14 07:16:13,2023-12-16 07:16:13,2023-12-17 07:16:13,2023-12-24 07:16:13,2023-12-17 07:16:13
023d1465e2cd167239c5e695922a6ec4,ba230524280555824e672750bf5b74ff,delivered,2023-08-31 08:46:33,2023-08-31 08:46:33,2023-09-01 08:46:33,2023-09-07 08:46:33,2023-09-07 08:46:33
03dcd5fb51b3efce4872e30733456b1a,0b633d084db59a542a340feea67ffac5,shipped,2023-01-12 02:21:42,2023-01-14 02:21:42,2023-01-17 02:21:42,,2023-01-19 02:21:42
4d214c78951d00537613bc80b8f13111,2c7bac1c74030e8f84c35cd515ebe6f7,delivered,2023-01-25 06:52:34,2023-01-27 06:52:34,2023-01-31 06:52:34,2023-02-04 06:52:34,2023-02-04 06:52:34
376af0c170aa54570aa0dda3c1f2b002,cbb5413c922768f34412adb0d51358a4,delivered,2023-06-20 10:39:59,2023-06-20 10:39:59,2023-06-25 10:39:59,2023-07-02 10:39:59,2023-06-28 10:39:59
0f65afe05d2b1c06054b90f6e3b2220f,dfce0b5ecdc4c1dd3d74c3035df4a6f8,delivered,2023-01-22 16:57:51,2023-01-25 16:57:51,2023-01-28 16:57:51,2023-02-02 16:57:51,2023-01-26 16:57:51
3f2a06a1a901c44313226fc2b4d64248,a8a5288b3004a88d354eb1c6ce03109b,delivered,2023-09-29 08:52:27,2023-10-01 08:52:27,2023-10-02 08:52:27,2023-10-09 08:52:27,2023-10-07 08:52:27
4c9604864bb9567aad3a8a2736c526f5,a6d710c44827bc811cd5d0b8f1dc4f75,shipped,2023-11-08 09:55:32,2023-11-09 09:55:32,2023-11-13 09:55:32,,2023-11-14 09:55:32
5d4c62cd89644c53db2ecfe6ba58bb6c,7d0f86b88a0464d769082d7b1cfb2672,invoiced,2023-06-01 14:29:57,2023-06-02 14:29:57,2023-06-05 14:29:57,,2023-06-11 14:29:57
e9eb23ec6e21727aefb834f4886a0c68,133d786a0224ca2df70d19de65a1fb21,processing,2023-06-14 11:06:10,2023-06-17 11:06:10,2023-06-19 11:06:10,,2023-06-19 11:06:10
47a9ccc11da81e83700c7672d018678b,bdf258574314693d2595c78740f8f350,shipped,2023-11-16 22:38:31,2023-11-16 22:38:31,2023-11-19 22:38:31,,2023-11-25 22:38:31
82b91ff63cc72adbfa6b56e312ed9e06,f8fd0ba84a167fe482ed4a92c8c8050e,delivered,2023-07-24 16:15:56,2023-07-24 16:15:56,2023-07-26 16:15:56,2023-08-02 16:15:56,2023-07-27 16:15:56
98af1ab64797a6e3590f15c06b949c13,c2ded81a225343cf4b0ab01468eb41e4,delivered,2023-12-24 22:36:26,2023-12-27 22:36:26,2023-12-29 22:36:26,2024-01-04 22:36:26,2024-01-02 22:36:26
447ada3a8109c4bfd73148104a9ac04e,35ff4b7936d61998a8f7b74bdc67a3ab,delivered,2023-05-26 23:38:16,2023-05-29 23:38:16,2023-06-03 23:38:16,2023-06-06 23:38:16,2023-05-29 23:38:16
2e28ede680fe932fc4ee44205107f1de,dd0b170383847b2b09a024c90a064dad,delivered,2023-04-05 06:54:27,2023-04-08 06:54:27,2023-04-10 06:54:27,2023-04-13 06:54:27,2023-04-10 06:54:27
1e61c1b1732b94d02ea0f8c1128d427b,22fcfa2fbec3924b2bff6ff09ef39e2b,canceled,2023-11-14 13:58:58,2023-11-16 13:58:58,2023-11-18 13:58:58,,2023-11-20 13:58:58
c9f7874693c1e791f194325e13e3096a,0b633d084db59a542a340feea67ffac5,delivered,2023-06-20 01:17:16,2023-06-20 01:17:16,2023-06-23 01:17:16,2023-06-26 01:17:16,2023-06-25 01:17:16
664525c741257ce78b48e698f9f01fb5,257798592fb45d8b4d5af9cbb07fcc9b,invoiced,2023-02-22 02:35:55,2023-02-22 02:35:55,2023-02-25 02:35:55,,2023-02-25 02:35:55
7fe358ed2a126c554d7a1da4d0d8f620,0a7e99fa5ef684ed5c70e38f2f801acd,delivered,2023-02-08 18:51:27,2023-02-08 18:51:27,2023-02-11 18:51:27,2023-02-12 18:51:27,2023-02-11 18:51:27
b7ce0ad69afc12272815c23828487d85,d8f0a2ddd173f03a637c7d717a168019,delivered,2023-09-28 21:41:23,2023-09-29 21:41:23,2023-10-04 21:41:23,2023-10-10 21:41:23,2023-10-01 21:41:23
99040c4915cbe50dc3ffe2a9e0e4ae57,76c985016f1f2473777b54c1daa2f322,delivered,2023-07-31 20:50:52,2023-08-01 20:50:52,2023-08-03 20:50:52,2023-08-06 20:50:52,2023-08-05 20:50:52
f97328d049eb549d2cc1a48c4e201889,1133483b4073e50aeda218b143f47120,invoiced,2023-11-05 06:27:40,2023-11-06 06:27:40,2023-11-09 06:27:40,,2023-11-15 06:27:40
035f8b0f79123abb4e3b90d8fec94c84,8eb2993a8a06b1c08e6ee73f5ae198be,delivered,2023-05-21 23:34:23,2023-05-24 23:34:23,2023-05-27 23:34:23,2023-05-29 23:34:23,2023-05-24 23:34:23
9bd96ab5298010573c5e15713a198230,7a3b5ac1264bc86b72d0e7afa0eaf6ed,delivered,2023-11-02 12:25:00,2023-11-02 12:25:00,2023-11-03 12:25:00,2023-11-04 12:25:00,2023-11-11 12:25:00
4769ad44c7e5e042be24001b4b5f6185,dc30543fe5a6e743849e63f8101ac616,delivered,2023-08-04 10:50:14,2023-08-07 10:50:14,2023-08-12 10:50:14,2023-08-18 10:50:14,2023-08-14 10:50:14
4fe6d962273c32ca4231ae2600d96eb9,56a823d32cddef78411b752a19e57949,delivered,2023-08-12 16:21:30,2023-08-13 16:21:30,2023-08-18 16:21:30,2023-08-21 16:21:30,2023-08-17 16:21:30
714222468ce532697f032503d984cd02,1a3ed13a32e97cc31667baf165d33764,delivered,2023-03-25 16:14:54,2023-03-27 16:14:54,2023-03-30 16:14:54,2023-04-03 16:14:54,2023-04-01 16:14:54
6a09a397790a29512d6b4785f4b99e34,ed40ef171cc2784d638b34fa78135933,shipped,2023-11-24 02:50:56,2023-11-27 02:50:56,2023-11-30 02:50:56,,2023-12-03 02:50:56
cbf23fa7e8154bd7c14c39eeaf666027,ed40ef171cc2784d638b34fa78135933,delivered,2023-05-15 07:19:12,2023-05-17 07:19:12,2023-05-18 07:19:12,2023-05-20 07:19:12,2023-05-23 07:19:12
e62c21b5861b021178e0a7652378912d,257798592fb45d8b4d5af9cbb07fcc9b,delivered,2023-07-19 11:04:26,2023-07-20 11:04:26,2023-07-25 11:04:26,2023-07-30 11:04:26,2023-07-27 11:04:26
8486e142400b75e98e23b345a86927fb,7e8cb19d851a496b50d5f4ff1a5caf29,delivered,2023-04-08 03:56:50,2023-04-09 03:56:50,2023-04-14 03:56:50,2023-04-20 03:56:50,2023-04-14 03:56:50
1a3a69e538014ddc2646ded5c7f55fe7,3ca43caf72a0a465cc0be2c71eb953a5,delivered,2023-10-10 04:49:54,2023-10-13 04:49:54,2023-10-17 04:49:54,2023-10-22 04:49:54,2023-10-13 04:49:54
da5c9f47462d9bd06206295851d06276,134eee52db9fa0d4af211849b3a47ed1,shipped,2023-10-07 11:17:17,2023-10-10 11:17:17,2023-10-14 11:17:17,,2023-10-12 11:17:17
793507c4ed194dae2c478debb0efb7e5,53bee0d447b1d2f7d46a33dbcdd82482,delivered,2023-12-25 07:51:08,2023-12-27 07:51:08,2023-12-30 07:51:08,2023-12-31 07:51:08,2023-12-30 07:51:08
d4a73a817aff237b209b5b66b03aadcc,13b49786b5b441318c237bf841332084,delivered,2023-10-19 12:54:05,2023-10-21 12:54:05,2023-10-24 12:54:05,2023-10-27 12:54:05,2023-10-24 12:54:05
6012c2ddeb88464f83c6790c2f86bab6,9e88f7c53cb47868adc92872fafb7537,delivered,2023-09-12 11:01:40,2023-09-15 11:01:40,2023-09-19 11:01:40,2023-09-21 11:01:40,2023-09-17 11:01:40
da4eee90fe4b0d29c1930ae01567c8bb,c78707cb6db9051fe1e06ccfa6f6de6a,processing,2023-01-20 19:21:48,2023-01-22 19:21:48,2023-01-24 19:21:48,,2023-01-24 19:21:48
0e388ab0414416e5ad3a183458390e85,1503e5770f5b8dd482a5ad86e85d7798,shipped,2023-11-10 06:51:29,2023-11-11 06:51:29,2023-11-16 06:51:29,,2023-11-15 06:51:29
41d741e0eca69ba3b6186f8619d65b8a,1dc5ac86698f65d9c6c83a1e97978d2f,delivered,2023-11-09 07:30:29,2023-11-09 07:30:29,2023-11-10 07:30:29,2023-11-14 07:30:29,2023-11-13 07:30:29
21dbd5f335896725533ac846a1eb50a8,c51bd6377e2e762baf32b02d725e9ca9,delivered,2023-04-29 08:14:49,2023-04-29 08:14:49,2023-05-02 08:14:49,2023-05-08 08:14:49,2023-05-08 08:14:49
46893dc0c52d2c68a415b05d5413c73e,26ad11c96f5241899cbda488b40ef717,delivered,2023-07-06 23:11:21,2023-07-07 23:11:21,2023-07-11 23:11:21,2023-07-12 23:11:21,2023-07-09 23:11:21
897edac3ddfc7ef1e822bae3c0711db4,a8a5288b3004a88d354eb1c6ce03109b,shipped,2023-01-16 07:11:02,2023-01-17 07:11:02,2023-01-18 07:11:02,,2023-01-22 07:11:02
3a7ef5adb77cdceea976b6c6749b6d3c,2052593c16ebbc2db9e94b910c5d6dd3,delivered,2023-10-30 12:55:22,2023-10-31 12:55:22,2023-11-04 12:55:22,2023-11-08 12:55:22,2023-11-07 12:55:22
0952d42aa5c9f2d9c3900b73017a1e5b,dc30543fe5a6e743849e63f8101ac616,delivered,2023-12-02 17:06:58,2023-12-03 17:06:58,2023-12-07 17:06:58,2023-12-08 17:06:58,2023-12-08 17:06:58
11be60068bade9de358b5e9197143e86,eb8c2ddfa2b7b80ea91708a494e53457,delivered,2023-12-27 11:27:16,2023-12-29 11:27:16,2023-12-31 11:27:16,2024-01-02 11:27:16,2024-01-01 11:27:16
ada32e1f72a628484eef720cbba0604b,6426fae9480469a7737ec218a5dca330,delivered,2023-05-23 05:06:00,2023-05-25 05:06:00,2023-05-28 05:06:00,2023-05-30 05:06:00,2023-05-28 05:06:00
c598532e6abeb33ede6bd30e000d9171,56a823d32cddef78411b752a19e57949,delivered,2023-09-27 11:01:39,2023-09-28 11:01:39,2023-09-29 11:01:39,2023-10-06 11:01:39,2023-10-03 11:01:39
0fd808f3b45e92a93eba61c68a8c22a8,a417fd2d9cd2a4b5793613d8621790c8,shipped,2023-06-27 07:47:30,2023-06-30 07:47:30,2023-07-01 07:47:30,,2023-07-02 07:47:30
5fc47b4705b1df0583c3d6e99428fb26,f067b37c20df2d5aa94d01e72ed50729,delivered,2023-02-04 07:30:47,2023-02-07 07:30:47,2023-02-11 07:30:47,2023-02-16 07:30:47,2023-02-14 07:30:47
3fb50b677d87d28c3e68a51aec2e2266,c1f768eb8c5e8a1ca5a0fa6cf6048899,delivered,2023-11-18 03:50:04,2023-11-21 03:50:04,2023-11-23 03:50:04,2023-11-24 03:50:04,2023-11-23 03:50:04
8b0b3a16d28aabf049c9159725974838,adadc16800276c9d1803de701ee90e5f,delivered,2023-12-15 01:06:19,2023-12-16 01:06:19,2023-12-18 01:06:19,2023-12-21 01:06:19,2023-12-21 01:06:19
f85eef4c1f6799f2fdd51811f80d50b2,95a181d2d3719da8b4591e37e1c08f65,processing,2023-11-09 06:05:35,2023-11-09 06:05:35,2023-11-10 06:05:35,,2023-11-16 06:05:35
4b2f8e57030231b2a18d049f6a5f2d63,aa460cc0ea904c4fa66547ad618ad5a9,delivered,2023-03-03 17:22:25,2023-03-05 17:22:25,2023-03-08 17:22:25,2023-03-10 17:22:25,2023-03-10 17:22:25
186e0fa02426b2b957cafb5ebcc4ff56,66547dc986629cfe9148566790429b0e,shipped,2023-11-20 00:01:31,2023-11-22 00:01:31,2023-11-24 00:01:31,,2023-11-25 00:01:31
c706ec54f3516688d5d3b434b3f58626,dfce0b5ecdc4c1dd3d74c3035df4a6f8,delivered,2023-06-11 18:17:51,2023-06-12 18:17:51,2023-06-16 18:17:51,2023-06-21 18:17:51,2023-06-18 18:17:51
766452dc780893cac93d43f69585cc50,505d3aa3b52692d44b95ef5e53fe63b2,delivered,2023-05-04 08:31:28,2023-05-04 08:31:28,2023-05-08 08:31:28,2023-05-10 08:31:28,2023-05-08 08:31:28
f0247b074ecc9b7e72f5aeaf08065f10,ba230524280555824e672750bf5b74ff,delivered,2023-05-31 18:59:03,2023-06-03 18:59:03,2023-06-04 18:59:03,2023-06-08 18:59:03,2023-06-09 18:59:03
2b0f02845e274aa337dc3cb12a94d627,0859a97708084f0dace11238d46569f3,delivered,2023-05-15 13:14:41,2023-05-17 13:14:41,2023-05-20 13:14:41,2023-05-24 13:14:41,2023-05-18 13:14:41
48d62a10533b54f4cfcda951ae55c370,1503e5770f5b8dd482a5ad86e85d7798,delivered,2023-05-30 04:03:29,2023-06-01 04:03:29,2023-06-06 04:03:29,2023-06-13 04:03:29,2023-06-05 04:03:29
c22d6376f2157fbcbc41c041fa609091,7399f4fa49ab097e4c95a9abadaea479,shipped,2023-11-29 19:13:05,2023-12-02 19:13:05,2023-12-05 19:13:05,,2023-12-03 19:13:05
d3c3951bf405992deb63cff3cd88f45e,d570ef70643056862b66463ceca4bc6d,delivered,2023-12-19 04:23:34,2023-12-20 04:23:34,2023-12-25 04:23:34,2023-12-28 04:23:34,2023-12-26 04:23:34
aa05d65d22b147c7791b4044e8ba3e5e,d4b72b71aaa97d867f95f500d5b0e515,delivered,2023-09-27 02:46:37,2023-09-28 02:46:37,2023-10-02 02:46:37,2023-10-08 02:46:37,2023-10-04 02:46:37
10a2f71a56a1a72efce3216a10839293,7d0f86b88a0464d769082d7b1cfb2672,delivered,2023-04-19 01:35:27,2023-04-21 01:35:27,2023-04-23 01:35:27,2023-04-27 01:35:27,2023-04-24 01:35:27
91537c102870a599b53450f0c6c379eb,db4912142b86262abaf872570502df87,processing,2023-02-09 03:52:30,2023-02-10 03:52:30,2023-02-13 03:52:30,,2023-02-14 03:52:30
45098763c49b36ba41b2c81138220c13,541a6cbb935b28ad011734301fadfab1,shipped,2023-09-22 07:33:07,2023-09-22 07:33:07,2023-09-27 07:33:07,,2023-09-28 07:33:07
614218853083bea8ba3d39a1f7360b94,134eee52db9fa0d4af211849b3a47ed1,delivered,2023-06-16 08:51:27,2023-06-17 08:51:27,2023-06-20 08:51:27,2023-06-21 08:51:27,2023-06-22 08:51:27
770024bcfe7645ccad527811cc9c4459,d9878ce7ca57201e5b823778254659ca,processing,2023-05-03 12:55:39,2023-05-03 12:55:39,2023-05-08 12:55:39,,2023-05-08 12:55:39
265d97737a1c86269626de7305318d74,1f932881fe71d7b84df386e8ed4c6e8d,delivered,2023-06-03 10:03:10,2023-06-04 10:03:10,2023-06-06 10:03:10,2023-06-13 10:03:10,2023-06-08 10:03:10
f22aec4614667334a17ca2a5439fb3e4,ed40ef171cc2784d638b34fa78135933,delivered,2023-06-01 08:47:26,2023-06-03 08:47:26,2023-06-07 08:47:26,2023-06-09 08:47:26,2023-06-08 08:47:26
045899ee38c30879a63dc92fcbf1a705,ddd1c3c7b07c8f7a45a0e84a3ed31a52,shipped,2023-06-12 22:53:33,2023-06-14 22:53:33,2023-06-15 22:53:33,,2023-06-21 22:53:33
31e0ba91722780879f60d579cbad7499,68bc22680dd487004fd7ae67b314f1b9,canceled,2023-06-27 16:40:46,2023-06-28 16:40:46,2023-07-01 16:40:46,,2023-07-06 16:40:46
02d114dcf5b881ff67aafb63f319f55d,221a325b13cb7732d0092a09042f990b,delivered,2023-02-06 22:39:07,2023-02-07 22:39:07,2023-02-09 22:39:07,2023-02-11 22:39:07,2023-02-10 22:39:07
bc1993e81d3dbae08fb13d7673a26cb6,00ed99b6105c9de1d39864552818e5bd,delivered,2023-05-11 04:01:15,2023-05-12 04:01:15,2023-05-17 04:01:15,2023-05-23 04:01:15,2023-05-21 04:01:15
1d19840d4907254853bed399c174b92e,35ff4b7936d61998a8f7b74bdc67a3ab,delivered,2023-06-28 00:27:52,2023-06-28 00:27:52,2023-06-30 00:27:52,2023-07-05 00:27:52,2023-07-02 00:27:52
ce1c19b5e1bff4762edfb60b6944db85,42293143662f2c27fd8bc4896b0d7a75,invoiced,2023-10-28 05:26:02,2023-10-31 05:26:02,2023-11-01 05:26:02,,2023-10-31 05:26:02
16c90c76a5f09b4e97ae0f9db7ae5fe6,07021ae6ccb3a86f9027fac5031815c8,delivered,2023-11-04 20:32:43,2023-11-04 20:32:43,2023-11-07 20:32:43,2023-11-10 20:32:43,2023-11-08 20:32:43
813f7e7727340e4aabf19ed3c6e235e1,d60a2324e0934680423e8accfc587e86,delivered,2023-02-13 13:05:20,2023-02-15 13:05:20,2023-02-19 13:05:20,2023-02-22 13:05:20,2023-02-22 13:05:20
8a444fd4aa24cc0975e1a8af64991738,a90c64082830b67983462190618c2287,delivered,2023-02-02 06:56:34,2023-02-02 06:56:34,2023-02-07 06:56:34,2023-02-10 06:56:34,2023-02-08 06:56:34
be75d2dfa98d61ec036929f0f3669e62,0bd93fb7e89c69a8522a465d136da496,delivered,2023-11-16 07:16:17,2023-11-17 07:16:17,2023-11-19 07:16:17,2023-11-22 07:16:17,2023-11-21 07:16:17
2536911dc3adcc44a2062b43ca83335f,a4a774c164a7a0690432450b26b8dc1d,delivered,2023-02-16 04:00:34,2023-02-18 04:00:34,2023-02-19 04:00:34,2023-02-25 04:00:34,2023-02-20 04:00:34
b6e406cc2386925045d95fdaecf9eedd,9322b96878a33cd17b19088925813918,invoiced,2023-02-24 12:08:25,2023-02-27 12:08:25,2023-03-04 12:08:25,,2023-03-02 12:08:25
36ed6551d607c80cc5287efb966f6994,07021ae6ccb3a86f9027fac5031815c8,delivered,2023-01-16 03:19:46,2023-01-16 03:19:46,2023-01-17 03:19:46,2023-01-23 03:19:46,2023-01-22 03:19:46
0b7dadd60d9e1f38cfe757565a1b6017,0c45289c21d93e27440cea2759a64d36,delivered,2023-12-30 23:18:25,2024-01-02 23:18:25,2024-01-07 23:18:25,2024-01-09 23:18:25,2024-01-09 23:18:25
49b243f9a680fe5eac6bc350db4281d8,67dcd840f63b1d151c73ca4c683697c2,delivered,2023-07-11 21:48:07,2023-07-14 21:48:07,2023-07-16 21:48:07,2023-07-19 21:48:07,2023-07-19 21:48:07
2574020dd8df626d8cac3a9c6806550d,3ab0723a0bdf6216b15e2cc2f280a7ba,invoiced,2023-01-07 23:17:48,2023-01-07 23:17:48,2023-01-08 23:17:48,,2023-01-12 23:17:48
01c7991ca04ed2db78c0352fb344a489,a6bd4dc802a3c244db4c0d1dbdb83cc4,delivered,2023-02-10 14:37:51,2023-02-13 14:37:51,2023-02-17 14:37:51,2023-02-23 14:37:51,2023-02-14 14:37:51
bb38a23767de73174576ae6f7509ee9d,d9878ce7ca57201e5b823778254659ca,delivered,2023-07-22 20:16:31,2023-07-25 20:16:31,2023-07-30 20:16:31,2023-08-04 20:16:31,2023-07-29 20:16:31
47c54434859d774d0c36670d0d654731,08326936a1f188f867af40c5bacb508d,canceled,2023-09-25 11:45:12,2023-09-26 11:45:12,2023-09-27 11:45:12,,2023-10-03 11:45:12
573c09ca0dbc5583443fca63fed26fae,a8a5288b3004a88d354eb1c6ce03109b,invoiced,2023-09-13 04:56:53,2023-09-15 04:56:53,2023-09-20 04:56:53,,2023-09-21 04:56:53
a0f40fb1bd9c561b99bdf11e8b7e61b7,22fcfa2fbec3924b2bff6ff09ef39e2b,canceled,2023-01-07 20:54:31,2023-01-09 20:54:31,2023-01-14 20:54:31,,2023-01-14 20:54:31
61aa8a4796ac6eb0526f90a1bbb02b7e,ae6ff58049cddebac89cf42a22866829,invoiced,2023-09-26 23:22:47,2023-09-28 23:22:47,2023-10-03 23:22:47,,2023-10-03 23:22:47
d5da96e101e8644d3917b544423940ed,52d5545fd1b7fc4cf6e29137df1fc16e,delivered,2023-05-12 02:38:04,2023-05-14 02:38:04,2023-05-16 02:38:04,2023-05-23 02:38:04,2023-05-22 02:38:04
2bc7351eac64d743fe1a0554f65d5fec,0859a97708084f0dace11238d46569f3,shipped,2023-09-01 02:46:55,2023-09-04 02:46:55,2023-09-06 02:46:55,,2023-09-06 02:46:55
52185ec094ec12ff5cdf17c28f138f1e,ab93383f443b55ec41a6fdfc44b57473,delivered,2023-07-24 11:01:30,2023-07-26 11:01:30,2023-07-27 11:01:30,2023-07-28 11:01:30,2023-07-29 11:01:30
cbff1464bf2e1957dfddb1157311b135,d9878ce7ca57201e5b823778254659ca,canceled,2023-10-26 06:32:37,2023-10-29 06:32:37,2023-11-03 06:32:37,,2023-11-05 06:32:37
a5df5004071be9e694c56d6b4f4cb292,66547dc986629cfe9148566790429b0e,shipped,2023-08-09 02:11:26,2023-08-09 02:11:26,2023-08-11 02:11:26,,2023-08-12 02:11:26
fd950419b161b6ab10cdb82a2b62de21,d9878ce7ca57201e5b823778254659ca,shipped,2023-03-16 11:21:52,2023-03-16 11:21:52,2023-03-19 11:21:52,,2023-03-19 11:21:52
c5a2cd9628a7cbb092caea7c87b20fae,253ec0f8cff1a4de0f3dc5dd29cbe0bf,delivered,2023-10-25 04:12:45,2023-10-26 04:12:45,2023-10-28 04:12:45,2023-11-04 04:12:45,2023-11-01 04:12:45
4572c8f2542b0a8eab2a80640cd46547,2e0d2242a00c3520b8b7c818f0cd87f0,delivered,2023-05-23 14:45:27,2023-05-23 14:45:27,2023-05-24 14:45:27,2023-05-26 14:45:27,2023-06-02 14:45:27
7cb95b0daf956b316a5c388e7e5be9d1,1a3ed13a32e97cc31667baf165d33764,delivered,2023-08-10 05:47:14,2023-08-12 05:47:14,2023-08-13 05:47:14,2023-08-17 05:47:14,2023-08-17 05:47:14
6f62ed011b36e79a7ec9305cbd8ccb8f,a39b31c5e1a655904f9f720d35cd10fe,processing,2023-06-14 04:25:46,2023-06-17 04:25:46,2023-06-22 04:25:46,,2023-06-21 04:25:46
949c4cbf3789ef6309b2b7c488d8cd5b,4d59975a01c71d70f3b2a2e4a45e264b,invoiced,2023-07-10 12:05:56,2023-07-13 12:05:56,2023-07-16 12:05:56,,2023-07-15 12:05:56
2e5aaad2ebec133368584f6ea8965874,fc9418d424d012927c4b7cd512e27fc3,delivered,2023-09-03 02:42:44,2023-09-04 02:42:44,2023-09-06 02:42:44,2023-09-08 02:42:44,2023-09-08 02:42:44
4595153f55c5aeb7874f1af6ee651b19,993fe74713380e32bed509ecddf5f614,delivered,2023-08-18 00:15:11,2023-08-18 00:15:11,2023-08-20 00:15:11,2023-08-27 00:15:11,2023-08-26 00:15:11
743955cc6e9793be0f582d630c57a242,d68d7e71eb8eca91c2ffc26f6fad4ee1,delivered,2023-11-10 22:03:16,2023-11-10 22:03:16,2023-11-13 22:03:16,2023-11-14 22:03:16,2023-11-20 22:03:16
48b4a268984a01a8003e81dd73c86b15,c2ded81a225343cf4b0ab01468eb41e4,shipped,2023-03-14 03:26:49,2023-03-15 03:26:49,2023-03-18 03:26:49,,2023-03-20 03:26:49
46032696ded6b7053ed491bbd57aac50,c2ded81a225343cf4b0ab01468eb41e4,canceled,2023-11-09 05:51:11,2023-11-11 05:51:11,2023-11-15 05:51:11,,2023-11-12 05:51:11
feffbdaa8da7d81224f5784679ddd1c9,c01c5699af5c986a31b768447f4e71d7,delivered,2023-12-10 09:14:49,2023-12-11 09:14:49,2023-12-16 09:14:49,2023-12-23 09:14:49,2023-12-16 09:14:49
9187519b4c9231e92cc8aa77665e7549,7a3b5ac1264bc86b72d0e7afa0eaf6ed,delivered,2023-06-08 22:46:57,2023-06-11 22:46:57,2023-06-12 22:46:57,2023-06-16 22:46:57,2023-06-18 22:46:57
aba4f677569fbd49e7fb41397fa1fa7d,6426fae9480469a7737ec218a5dca330,canceled,2023-03-12 20:17:07,2023-03-14 20:17:07,2023-03-16 20:17:07,,2023-03-19 20:17:07
c94adab72f78615ab718e53a2d8f50cb,1133483b4073e50aeda218b143f47120,shipped,2023-05-21 09:48:10,2023-05-23 09:48:10,2023-05-24 09:48:10,,2023-05-29 09:48:10
