order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
fd950419b161b6ab10cdb82a2b62de21,1,36f1af72b314e6faee1e9149bf3742cb,25af393d77081c9179ef47cc42d03a5d,2023-03-22 11:21:52,447.89,35.43
c5a2cd9628a7cbb092caea7c87b20fae,1,98db70f66459cc09a140a98f1bcda403,311b7b69684e7c8579d95b9b6c356343,2023-10-27 04:12:45,95.29,45.59
c5a2cd9628a7cbb092caea7c87b20fae,2,a3b4319e67ea5e417af562371d4618cc,050bd681b95f7007e781bbe7b3f04cd3,2023-10-26 04:12:45,137.17,25.32
c5a2cd9628a7cbb092caea7c87b20fae,3,661e8aa8c760145c4e38eaa18076cda3,35974a03e4480f766fc4d868fca490f3,2023-10-26 04:12:45,122.22,43.23
4572c8f2542b0a8eab2a80640cd46547,1,58b253f8c28db3132d041601342b7027,a6868ff59bbc8687c395496655306a2d,2023-05-26 14:45:27,325.93,21.05
7cb95b0daf956b316a5c388e7e5be9d1,1,eb752e663ca094cf1af78629e8b2d597,1440f5bde9d5145e23c34d88dc89b484,2023-08-13 05:47:14,165.18,36.0
7cb95b0daf956b316a5c388e7e5be9d1,2,3139dd0f60a1a1b062a39762b3407742,85ca0c7ab809390b95e238eb48823955,2023-08-14 05:47:14,173.35,22.15
6f62ed011b36e79a7ec9305cbd8ccb8f,1,f5f7d0b0a0d3e3c5d45b6321198bc893,695fc2aea6f142ea78ae5ef25abd9fcd,2023-06-20 04:25:46,147.12,9.18
949c4cbf3789ef6309b2b7c488d8cd5b,1,fbd781148fcd9eaf898c3f697e64e154,025ad37be12bf975b08ba1748614f56e,2023-07-16 12:05:56,490.79,40.89
949c4cbf3789ef6309b2b7c488d8cd5b,2,21755f77ba249c1ad8499f622f597cee,970e3b7c6567be1435f72da9cdf5c1e1,2023-07-11 12:05:56,495.44,24.2
949c4cbf3789ef6309b2b7c488d8cd5b,3,e8a80d4056afe960cc6c82a1895ae38c,050bd681b95f7007e781bbe7b3f04cd3,2023-07-16 12:05:56,170.48,36.18
2e5aaad2ebec133368584f6ea8965874,1,ec30d81818148d07d2cb1276a1c7af50,ca6f8a24541d8461f1e43fed9eeaf0f5,2023-09-06 02:42:44,172.77,20.41
4595153f55c5aeb7874f1af6ee651b19,1,4815d02e4421150340961c7ebc248ca8,127efe1afcee21b7eb4091b36606720e,2023-08-22 00:15:11,249.79,15.01
743955cc6e9793be0f582d630c57a242,1,6c9612b15f8f8860cf0786bf2d29f7c0,41409a8620cbd39bdaed50a9e4843257,2023-11-14 22:03:16,121.32,39.13
743955cc6e9793be0f582d630c57a242,2,7ab393067391f202231ab77a09b11622,6def88948fbac75d5e8d356c1a7de30c,2023-11-17 22:03:16,362.02,2.27
743955cc6e9793be0f582d630c57a242,3,579f1970b2742d8d5225cc605c8c7742,fc556c18c33acb1f3ae7c6a30705fea6,2023-11-17 22:03:16,468.01,40.59
48b4a268984a01a8003e81dd73c86b15,1,848c2d49060609043555886932435a5d,03ccff171cc71a41c563fbe9fcf258b3,2023-03-19 03:26:49,379.3,8.33
48b4a268984a01a8003e81dd73c86b15,2,4d9dc03c0d625dff9710b6fa610ae411,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-03-16 03:26:49,109.05,30.34
46032696ded6b7053ed491bbd57aac50,1,e6ec4daa07a2ad08ced377965371ea0c,050bd681b95f7007e781bbe7b3f04cd3,2023-11-12 05:51:11,111.37,24.3
feffbdaa8da7d81224f5784679ddd1c9,1,a60dcfc344eadd911d23bed029cb9504,8121f36d81d0012c14f656b463697907,2023-12-11 09:14:49,327.67,26.68
feffbdaa8da7d81224f5784679ddd1c9,2,0030eb32b7d2e3b0c215043ad5c3d75e,b42e16604f396d284e01d4717fe717e9,2023-12-11 09:14:49,90.54,16.34
feffbdaa8da7d81224f5784679ddd1c9,3,ec30d81818148d07d2cb1276a1c7af50,b01e74d4e348310acff28fe3c3b11d21,2023-12-17 09:14:49,78.36,23.96
9187519b4c9231e92cc8aa77665e7549,1,7ab393067391f202231ab77a09b11622,bb76ce79caf110000407bf15afb54a40,2023-06-13 22:46:57,291.0,41.66
9187519b4c9231e92cc8aa77665e7549,2,03f836e1d0275b123e5d8297d68e9fd4,a6868ff59bbc8687c395496655306a2d,2023-06-13 22:46:57,340.23,49.8
aba4f677569fbd49e7fb41397fa1fa7d,1,7ab393067391f202231ab77a09b11622,b42e16604f396d284e01d4717fe717e9,2023-03-16 20:17:07,315.98,13.62
aba4f677569fbd49e7fb41397fa1fa7d,2,661e8aa8c760145c4e38eaa18076cda3,25af393d77081c9179ef47cc42d03a5d,2023-03-17 20:17:07,326.23,9.41
aba4f677569fbd49e7fb41397fa1fa7d,3,98db70f66459cc09a140a98f1bcda403,7cb2e30dc80802022dd943213ac1607c,2023-03-15 20:17:07,106.14,37.03
c94adab72f78615ab718e53a2d8f50cb,1,9e247fc7969143d9cb5c9dfdb13be5f0,9948d2853cd39f1bf471d37223134996,2023-05-27 09:48:10,362.25,48.89
c94adab72f78615ab718e53a2d8f50cb,2,58e978702c40771dd6191a12ea9c96e2,85ca0c7ab809390b95e238eb48823955,2023-05-25 09:48:10,75.32,42.33
c94adab72f78615ab718e53a2d8f50cb,3,33952c2b92bdc5bf5ea332ac7b389057,07d835ab88ef996fc7b88c056ac7eee9,2023-05-24 09:48:10,421.36,18.73
cd79d58a62e8ea1323bca7474cf7b4fa,1,03f836e1d0275b123e5d8297d68e9fd4,85ca0c7ab809390b95e238eb48823955,2023-10-15 04:17:14,27.45,41.51
7cd348b9f83f5c073d115aa01bf7c408,1,4694802e0509ba8f9b842e5b8aa4787c,970e3b7c6567be1435f72da9cdf5c1e1,2023-12-12 10:00:52,429.75,18.04
7cd348b9f83f5c073d115aa01bf7c408,2,4f65ccd063a5a4fe0166449d8ecb5882,970e3b7c6567be1435f72da9cdf5c1e1,2023-12-08 10:00:52,241.25,28.57
b2851e2b5c38c97a536f5a5867728413,1,9e247fc7969143d9cb5c9dfdb13be5f0,8121f36d81d0012c14f656b463697907,2023-05-19 16:23:16,141.41,7.45
b2851e2b5c38c97a536f5a5867728413,2,efd454b093c3fa08a1fde21581e425f4,bb76ce79caf110000407bf15afb54a40,2023-05-18 16:23:16,307.71,32.33
b2851e2b5c38c97a536f5a5867728413,3,9e367b44f1b60935c204118c48367d9c,f72185b65127e15e6d270f13e7f96d49,2023-05-19 16:23:16,42.88,14.96
cdc9139e47496de5bb6cef4f3cfaaea3,1,4d9dc03c0d625dff9710b6fa610ae411,a413f8583a1af02b4aa6e321e4881fdd,2023-02-26 07:14:34,338.47,32.08
5ad82d8f5fa3bcfbc28c6f1cafc24a52,1,577405955632d985c17bba9e111cf1f0,e9a971758a444485ee954d8646ace2c4,2023-05-18 01:27:06,347.56,19.17
5ad82d8f5fa3bcfbc28c6f1cafc24a52,2,252bfa99ef70be26fa078d82102a0ca1,25af393d77081c9179ef47cc42d03a5d,2023-05-18 01:27:06,404.96,17.53
6e9c8c2594fc74a6535d4e11c8de53e3,1,ddcb8b674ed524ef46d385193b80acca,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-07-04 19:29:33,429.34,47.62
6e9c8c2594fc74a6535d4e11c8de53e3,2,7ab393067391f202231ab77a09b11622,ca6f8a24541d8461f1e43fed9eeaf0f5,2023-07-03 19:29:33,350.33,4.11
6e9c8c2594fc74a6535d4e11c8de53e3,3,e1d121eb3dc09301650f4bf18c854c29,7245f98daf91bb3c4c6d0420ac17e2a8,2023-07-03 19:29:33,159.9,29.82
fa23da197f641c4716201a3340122363,1,ab70d86217ba0d96305a09c3b8293de0,225611c0871fcaf022f5ad590e509f9d,2023-06-16 12:16:56,480.45,29.77
fa23da197f641c4716201a3340122363,2,39278adbc96982eb0f5927472601b9b6,35974a03e4480f766fc4d868fca490f3,2023-06-16 12:16:56,323.84,28.15
8e64e09fa718c6b57ab16f708d6048d3,1,b890314c4c9aaf9569e5d5c8768b1e3d,25af393d77081c9179ef47cc42d03a5d,2023-02-07 08:42:06,81.57,20.63
8e64e09fa718c6b57ab16f708d6048d3,2,f1c098c4dde69faa39ad684661340743,25af393d77081c9179ef47cc42d03a5d,2023-02-03 08:42:06,289.83,19.56
3d2dac464910ba3a6ec9fbca32dfb9a1,1,af242d9b5fbd1bac3a92b701f1465554,dfd1d98127fb590d54d4d04f24625618,2023-05-21 17:00:37,325.44,7.05
1d816897041539a62df6026bc88540de,1,21755f77ba249c1ad8499f622f597cee,695fc2aea6f142ea78ae5ef25abd9fcd,2023-01-15 23:33:45,458.23,40.17
1d816897041539a62df6026bc88540de,2,577405955632d985c17bba9e111cf1f0,cba43037777e760fee4076a69587ed75,2023-01-16 23:33:45,254.4,4.45
1d816897041539a62df6026bc88540de,3,e7fce18390bec82bf9a3d302d340790b,28f3cf56c788a62dd71e43a80d30332d,2023-01-16 23:33:45,171.56,2.96
3c5384a9167e514e63b50210c1e3158a,1,c5081d2a52faa05fea621ae19567909c,6def88948fbac75d5e8d356c1a7de30c,2023-10-08 06:55:18,477.2,40.28
b903cd777db358ee42eb01683a85364c,1,848c2d49060609043555886932435a5d,127efe1afcee21b7eb4091b36606720e,2023-10-07 15:45:41,286.54,29.76
b903cd777db358ee42eb01683a85364c,2,af242d9b5fbd1bac3a92b701f1465554,050bd681b95f7007e781bbe7b3f04cd3,2023-10-11 15:45:41,274.97,6.85
7d7d60635fdec7adda733296db5c7ff5,1,0030eb32b7d2e3b0c215043ad5c3d75e,a6868ff59bbc8687c395496655306a2d,2023-12-24 14:35:30,298.09,6.99
c44804d7cd8f6dd209de59ec6117f747,1,800ec816c12888ca720bfb730737310d,050bd681b95f7007e781bbe7b3f04cd3,2023-11-28 19:50:47,461.41,8.72
4b678c26945fac994a856d699efb6326,1,efd454b093c3fa08a1fde21581e425f4,025ad37be12bf975b08ba1748614f56e,2023-12-13 15:26:26,387.55,39.46
4b678c26945fac994a856d699efb6326,2,df34c819e9c780cc684289929c8888a1,fc6042aa6124bcd5f176353d5efc8953,2023-12-09 15:26:26,158.88,5.79
4b678c26945fac994a856d699efb6326,3,ab70d86217ba0d96305a09c3b8293de0,b42e16604f396d284e01d4717fe717e9,2023-12-09 15:26:26,144.88,8.58
80c77797c39d2372bc7a1fcf1862c6fa,1,62bf9817561ebd486bdac5766c0b12c0,da7f6462cdb831442c7c17433ddf4772,2023-04-09 07:00:55,419.32,17.65
80c77797c39d2372bc7a1fcf1862c6fa,2,f5f7d0b0a0d3e3c5d45b6321198bc893,ee129a7f541c268322b00c1a90e2edc3,2023-04-10 07:00:55,161.92,46.19
80c77797c39d2372bc7a1fcf1862c6fa,3,9eee415c95f96d2d37f25bf46e4ffa93,f949306f976125c0d484cea3e9059463,2023-04-10 07:00:55,17.54,34.51
233ac029e46cdedf6f43e652586c9183,1,0030eb32b7d2e3b0c215043ad5c3d75e,fc6042aa6124bcd5f176353d5efc8953,2023-03-21 19:55:52,342.56,5.39
233ac029e46cdedf6f43e652586c9183,2,f7e86c81421b9429ab6236b5b834c1dd,225611c0871fcaf022f5ad590e509f9d,2023-03-15 19:55:52,55.87,2.17
b0cd48d58c51fac802542c5f6ff5c7df,1,3cc02d5cecd26b065930ba2224fc6eb7,b42e16604f396d284e01d4717fe717e9,2023-05-19 20:17:56,342.39,42.61
8a76a0bf2317e1fe8fefca8787e83c1c,1,36f1af72b314e6faee1e9149bf3742cb,35974a03e4480f766fc4d868fca490f3,2023-12-06 13:19:49,320.74,18.07
c9c2d7a6463c88701084a20aba0b74f1,1,cbeaffe52999befbca9a3832ab39e384,fa60ca2921625064f837b6f2f0f15743,2023-11-19 08:04:24,228.96,43.53
c9c2d7a6463c88701084a20aba0b74f1,2,b2efaa4a904f7cbd78eb9503c106f9fc,7245f98daf91bb3c4c6d0420ac17e2a8,2023-11-19 08:04:24,160.75,13.68
c9c2d7a6463c88701084a20aba0b74f1,3,f1c098c4dde69faa39ad684661340743,dfd1d98127fb590d54d4d04f24625618,2023-11-20 08:04:24,396.45,2.43
472d1d46d5bc56a74d3b08c48f30f87e,1,9e367b44f1b60935c204118c48367d9c,afebb34af3bcf09d8bcbb415d85eb85a,2023-08-28 21:22:12,46.91,28.68
b38a6cd5f2274a5b9710169d729590d2,1,b2efaa4a904f7cbd78eb9503c106f9fc,da7f6462cdb831442c7c17433ddf4772,2023-11-09 22:48:32,162.09,21.2
b38a6cd5f2274a5b9710169d729590d2,2,c5081d2a52faa05fea621ae19567909c,a585c92bea3cd2a737498294fdf03ee7,2023-11-08 22:48:32,188.68,3.57
b38a6cd5f2274a5b9710169d729590d2,3,9a66ed08b70b374abfa949f53076d253,07d835ab88ef996fc7b88c056ac7eee9,2023-11-08 22:48:32,17.76,13.46
b53bf704a3752e5fa5516397420c5e4d,1,aeeb49634907410812f5cd68289c3888,7cb2e30dc80802022dd943213ac1607c,2023-09-04 22:10:37,234.04,18.57
b53bf704a3752e5fa5516397420c5e4d,2,44eda92391ffa76df9f8809e21d03e0b,970e3b7c6567be1435f72da9cdf5c1e1,2023-09-08 22:10:37,448.7,48.42
b53bf704a3752e5fa5516397420c5e4d,3,b6fada005b4cc650ea24eb8561e9daa2,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-09-03 22:10:37,388.06,11.66
ffe4cd922988b2affeb3e6c7e434a54e,1,e6ec4daa07a2ad08ced377965371ea0c,127efe1afcee21b7eb4091b36606720e,2023-07-25 07:58:24,27.04,15.55
82f6756b4edad99c3eaa27dfab901b77,1,eefc3ac99ec721ffb8afe8ddfee42c7e,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-09-13 17:32:41,421.16,11.15
2e6bfd2420690cb4dfea23f17d6e4f59,1,ad1364e218202fb2c4d1b00e6a50c8e8,1440f5bde9d5145e23c34d88dc89b484,2023-04-18 06:10:00,267.32,47.43
2e6bfd2420690cb4dfea23f17d6e4f59,2,e1d121eb3dc09301650f4bf18c854c29,25af393d77081c9179ef47cc42d03a5d,2023-04-12 06:10:00,42.95,16.61
2e6bfd2420690cb4dfea23f17d6e4f59,3,b890314c4c9aaf9569e5d5c8768b1e3d,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-04-18 06:10:00,240.11,48.23
cea8293f9f4c29adfa566bcc15d026eb,1,18210296eab769d2b81c4dbd1629c317,1440f5bde9d5145e23c34d88dc89b484,2023-07-29 23:20:19,412.64,44.72
cea8293f9f4c29adfa566bcc15d026eb,2,1decc55e1dc629cd4edd2c0a89e6f1f6,ee129a7f541c268322b00c1a90e2edc3,2023-08-03 23:20:19,401.61,24.15
cea8293f9f4c29adfa566bcc15d026eb,3,09a42892466dcb8670c40c465c5e9c45,050bd681b95f7007e781bbe7b3f04cd3,2023-08-03 23:20:19,53.69,48.51
7c60b299ba6d6da477db5a0e23672b06,1,eedcd10503a8214d869f77df37a7fa20,a585c92bea3cd2a737498294fdf03ee7,2023-01-24 07:39:41,388.1,26.39
7c60b299ba6d6da477db5a0e23672b06,2,1decc55e1dc629cd4edd2c0a89e6f1f6,8f084cc3803a38569e43d16a7f63422a,2023-01-22 07:39:41,96.12,8.79
fc49943994dbadcb27b53dd130743ea0,1,7b936dd8ed2a503cf0c9b6af7b6f36c2,53221911721cb9b61af89e3702310d42,2023-11-26 09:49:06,221.61,32.08
fc49943994dbadcb27b53dd130743ea0,2,577405955632d985c17bba9e111cf1f0,ec0e6a401f917758498c12a9da03b2fd,2023-11-27 09:49:06,338.99,34.54
fc49943994dbadcb27b53dd130743ea0,3,eefc3ac99ec721ffb8afe8ddfee42c7e,8121f36d81d0012c14f656b463697907,2023-11-25 09:49:06,475.09,13.96
f612474a83d2355103210b5587cf4f02,1,285bc018fd2bb3266eec57058bf19f9d,ec0e6a401f917758498c12a9da03b2fd,2023-07-21 06:52:28,90.69,9.95
f612474a83d2355103210b5587cf4f02,2,8585dde7ce6be186544c4a76fa93360a,602dce787b6ea09b7e424512d370ccec,2023-07-21 06:52:28,122.95,16.68
edaf6192dd23c0789ddbee5bb4fef9d1,1,f7e86c81421b9429ab6236b5b834c1dd,970e3b7c6567be1435f72da9cdf5c1e1,2023-06-16 06:05:50,345.74,32.99
edaf6192dd23c0789ddbee5bb4fef9d1,2,ddcb8b674ed524ef46d385193b80acca,fc6042aa6124bcd5f176353d5efc8953,2023-06-14 06:05:50,185.21,30.25
bd571e63fa243d6b2dadaeb32d061025,1,b940d3457551b5ed7d836d0f4dba1fc0,fc6042aa6124bcd5f176353d5efc8953,2023-01-30 11:15:19,462.75,36.63
bd571e63fa243d6b2dadaeb32d061025,2,800ec816c12888ca720bfb730737310d,35974a03e4480f766fc4d868fca490f3,2023-01-30 11:15:19,185.68,27.14
86ca67e4ab6e8b9114cbdb9788190cea,1,b6fada005b4cc650ea24eb8561e9daa2,1a20fbba23f9abd0132bcd56aa73a35d,2023-07-17 17:26:19,295.67,11.59
63868bb1d569faa6fc82780fb20a8af4,1,e6ec4daa07a2ad08ced377965371ea0c,da7f6462cdb831442c7c17433ddf4772,2023-06-22 10:16:43,44.6,38.71
63868bb1d569faa6fc82780fb20a8af4,2,ddcb8b674ed524ef46d385193b80acca,7245f98daf91bb3c4c6d0420ac17e2a8,2023-06-19 10:16:43,100.85,43.51
63868bb1d569faa6fc82780fb20a8af4,3,2581770907152b826f1cb25ec8eba96c,28f3cf56c788a62dd71e43a80d30332d,2023-06-21 10:16:43,303.78,14.97
233608bb08067ec9f5a5486e479f6865,1,cbeaffe52999befbca9a3832ab39e384,8f084cc3803a38569e43d16a7f63422a,2023-09-22 02:14:52,155.56,16.27
d571650acd34e10a792b28f6c3cb73a1,1,58b253f8c28db3132d041601342b7027,127efe1afcee21b7eb4091b36606720e,2023-10-27 03:42:20,349.53,21.99
781cd1472d2a25d500590fba983d6787,1,b6fada005b4cc650ea24eb8561e9daa2,9c144b722f1d855b8aa65d0499e0b211,2023-09-21 21:13:22,436.72,4.63
4133c48c001324ef7f479f6f66873196,1,9a1df1b50a8ff8057ad33a1a89e17708,8f084cc3803a38569e43d16a7f63422a,2023-09-30 10:26:06,23.26,9.69
4133c48c001324ef7f479f6f66873196,2,b5ccd6bd26202d612166b2bbe8e9f957,970e3b7c6567be1435f72da9cdf5c1e1,2023-09-27 10:26:06,447.65,48.65
22ca0232e45b7df215904ed2de016081,1,33952c2b92bdc5bf5ea332ac7b389057,8121f36d81d0012c14f656b463697907,2023-09-10 21:11:33,45.17,12.45
22ca0232e45b7df215904ed2de016081,2,8585dde7ce6be186544c4a76fa93360a,3e2f2b403806c79408177c0cb91fe6a7,2023-09-07 21:11:33,380.77,12.07
2978c7996312658cd422c48486b37740,1,5844c2b0928856640103ad36de7466d1,07d835ab88ef996fc7b88c056ac7eee9,2023-07-26 14:25:06,393.27,25.66
2978c7996312658cd422c48486b37740,2,67222e142362d5ab42adaf87ff9be234,3e2f2b403806c79408177c0cb91fe6a7,2023-07-27 14:25:06,456.39,10.9
fdde02aacec939014ecd9bddc9bd6a9e,1,b726da9581dbdeef9e1c0ea4f3712e5e,3e2f2b403806c79408177c0cb91fe6a7,2023-10-16 13:17:40,259.88,39.56
fdde02aacec939014ecd9bddc9bd6a9e,2,b940d3457551b5ed7d836d0f4dba1fc0,695fc2aea6f142ea78ae5ef25abd9fcd,2023-10-21 13:17:40,424.81,34.02
fdde02aacec939014ecd9bddc9bd6a9e,3,3139dd0f60a1a1b062a39762b3407742,b01e74d4e348310acff28fe3c3b11d21,2023-10-16 13:17:40,387.49,48.47
b68c4f311c81dda4f51b2a7904050bcc,1,efd454b093c3fa08a1fde21581e425f4,1a20fbba23f9abd0132bcd56aa73a35d,2023-03-17 05:54:34,257.29,22.48
e74d7301c5e47f25f9c743de499e80f3,1,eedcd10503a8214d869f77df37a7fa20,ec0e6a401f917758498c12a9da03b2fd,2023-10-24 23:38:56,295.78,43.6
13bf42af1d02c731a07f3a0086561566,1,4815d02e4421150340961c7ebc248ca8,53221911721cb9b61af89e3702310d42,2023-01-11 21:35:49,304.15,15.76
13bf42af1d02c731a07f3a0086561566,2,799d624fc6bfc827cc1eb1405893274f,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-01-11 21:35:49,45.9,16.96
407f69e6a984410a61fe77c7fc379433,1,eefc3ac99ec721ffb8afe8ddfee42c7e,ec0e6a401f917758498c12a9da03b2fd,2023-11-19 02:47:35,280.2,10.52
f081e79cdf40e44fc59733a496b5f3f7,1,252bfa99ef70be26fa078d82102a0ca1,8f084cc3803a38569e43d16a7f63422a,2023-04-14 04:54:44,15.24,45.82
f081e79cdf40e44fc59733a496b5f3f7,2,f5f7d0b0a0d3e3c5d45b6321198bc893,7cb2e30dc80802022dd943213ac1607c,2023-04-11 04:54:44,241.38,49.26
adb5eec4b92af361b7d3f3946e47be3b,1,ddcb8b674ed524ef46d385193b80acca,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-03-22 06:51:26,481.08,26.99
adb5eec4b92af361b7d3f3946e47be3b,2,f1c098c4dde69faa39ad684661340743,311b7b69684e7c8579d95b9b6c356343,2023-03-22 06:51:26,426.89,15.24
858df39da671bff431ce6e6581dd72e1,1,af242d9b5fbd1bac3a92b701f1465554,35974a03e4480f766fc4d868fca490f3,2023-04-25 20:12:22,105.17,43.06
858df39da671bff431ce6e6581dd72e1,2,f1c098c4dde69faa39ad684661340743,225611c0871fcaf022f5ad590e509f9d,2023-04-20 20:12:22,372.19,44.84
20b99e54439b714fa50d93a7d186f925,1,b5ccd6bd26202d612166b2bbe8e9f957,a585c92bea3cd2a737498294fdf03ee7,2023-02-28 08:04:39,138.79,19.03
9d00e6001fdab15119344c982130b8a3,1,b5ccd6bd26202d612166b2bbe8e9f957,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-03-08 13:06:25,216.33,38.05
9d00e6001fdab15119344c982130b8a3,2,d19a43532ffff2508343dc31dd865b57,ca6f8a24541d8461f1e43fed9eeaf0f5,2023-03-09 13:06:25,246.9,7.45
9d00e6001fdab15119344c982130b8a3,3,3cc02d5cecd26b065930ba2224fc6eb7,311b7b69684e7c8579d95b9b6c356343,2023-03-10 13:06:25,499.45,46.13
da690afedd73e1441af7aa6e556921f8,1,ad1364e218202fb2c4d1b00e6a50c8e8,602dce787b6ea09b7e424512d370ccec,2023-08-20 04:03:38,104.62,8.02
e031b6471af30341a963e91d60339193,1,800ec816c12888ca720bfb730737310d,602dce787b6ea09b7e424512d370ccec,2023-08-30 03:35:16,340.07,5.46
e031b6471af30341a963e91d60339193,2,bdde1e5aa002d2245af104fb1ec8a1fe,3e2f2b403806c79408177c0cb91fe6a7,2023-08-27 03:35:16,274.63,17.89
25c8ea6716974d9d2229c4a4fcb6b88d,1,4c699f69cdadacbacd182c9a9294ce9c,7716a8c228d18f93cd53406dc0ae69db,2023-12-07 12:18:56,432.71,19.54
25c8ea6716974d9d2229c4a4fcb6b88d,2,7b936dd8ed2a503cf0c9b6af7b6f36c2,afebb34af3bcf09d8bcbb415d85eb85a,2023-12-09 12:18:56,298.31,2.92
25c8ea6716974d9d2229c4a4fcb6b88d,3,a60dcfc344eadd911d23bed029cb9504,225611c0871fcaf022f5ad590e509f9d,2023-12-08 12:18:56,401.89,40.99
e1c304985715b9abceb27792512b4632,1,4d9dc03c0d625dff9710b6fa610ae411,9948d2853cd39f1bf471d37223134996,2023-09-17 10:21:36,77.59,41.22
e1c304985715b9abceb27792512b4632,2,e30fec0fe65237090bf6d0324ae54dda,a585c92bea3cd2a737498294fdf03ee7,2023-09-23 10:21:36,426.37,4.74
e1c304985715b9abceb27792512b4632,3,799d624fc6bfc827cc1eb1405893274f,e9a971758a444485ee954d8646ace2c4,2023-09-17 10:21:36,396.58,37.84
6ef602548095997cbfc3dfd559a2b411,1,252bfa99ef70be26fa078d82102a0ca1,da7f6462cdb831442c7c17433ddf4772,2023-11-28 13:56:08,209.64,19.92
6ef602548095997cbfc3dfd559a2b411,2,0b905fe68bc18aeff59ef5c3592510f9,25af393d77081c9179ef47cc42d03a5d,2023-11-29 13:56:08,293.55,29.3
6ef602548095997cbfc3dfd559a2b411,3,5844c2b0928856640103ad36de7466d1,025ad37be12bf975b08ba1748614f56e,2023-11-29 13:56:08,113.46,32.71
aff73825f76158b23c85f0fb924a27fd,1,4f65ccd063a5a4fe0166449d8ecb5882,a413f8583a1af02b4aa6e321e4881fdd,2023-07-15 14:54:38,260.58,9.83
aff73825f76158b23c85f0fb924a27fd,2,1b7baece39b09658a7ecc1c414caa250,b42e16604f396d284e01d4717fe717e9,2023-07-16 14:54:38,37.48,7.32
aff73825f76158b23c85f0fb924a27fd,3,39278adbc96982eb0f5927472601b9b6,225611c0871fcaf022f5ad590e509f9d,2023-07-18 14:54:38,377.0,21.31
21ea8327bfc452709d827d1a296ea52b,1,1decc55e1dc629cd4edd2c0a89e6f1f6,225611c0871fcaf022f5ad590e509f9d,2023-07-31 18:53:59,308.54,47.14
55a0fe01484262b06f230b80eaaea37c,1,f5f7d0b0a0d3e3c5d45b6321198bc893,fdf48ed5a8ad9acc3d64f4ff09c4d8d3,2023-05-30 02:38:04,306.92,45.77
55a0fe01484262b06f230b80eaaea37c,2,b940d3457551b5ed7d836d0f4dba1fc0,fc556c18c33acb1f3ae7c6a30705fea6,2023-06-02 02:38:04,298.84,42.93
55a0fe01484262b06f230b80eaaea37c,3,cb78e3d286480638ffee88f53ecad620,ec0e6a401f917758498c12a9da03b2fd,2023-06-02 02:38:04,246.29,7.3
9fc2f09db36e668b43d444f6647084b8,1,579f1970b2742d8d5225cc605c8c7742,da7f6462cdb831442c7c17433ddf4772,2023-03-30 05:36:30,280.66,11.03
9fc2f09db36e668b43d444f6647084b8,2,2581770907152b826f1cb25ec8eba96c,28f3cf56c788a62dd71e43a80d30332d,2023-03-28 05:36:30,372.78,5.31
1b162fd20215509c9f6bc1db5bb2c808,1,eb752e663ca094cf1af78629e8b2d597,da7f6462cdb831442c7c17433ddf4772,2023-02-23 18:57:25,323.27,39.12
1b162fd20215509c9f6bc1db5bb2c808,2,5844c2b0928856640103ad36de7466d1,7a6b525f65e9b0cf67f2e39feb6cabc5,2023-02-23 18:57:25,106.39,24.38
1b162fd20215509c9f6bc1db5bb2c808,3,98db70f66459cc09a140a98f1bcda403,050bd681b95f7007e781bbe7b3f04cd3,2023-02-22 18:57:25,35.7,16.13
8faa3ebfd4f25d35c1ecd5ad7b820178,1,5a19ba0a75b6b511a0d8cc356b284507,1a20fbba23f9abd0132bcd56aa73a35d,2023-11-24 20:36:29,390.42,40.99
8faa3ebfd4f25d35c1ecd5ad7b820178,2,4d9dc03c0d625dff9710b6fa610ae411,970e3b7c6567be1435f72da9cdf5c1e1,2023-11-18 20:36:29,222.78,48.46
034fc8c0c7d6cd4e2f3f5b4b925c9779,1,bdde1e5aa002d2245af104fb1ec8a1fe,a585c92bea3cd2a737498294fdf03ee7,2023-12-10 01:12:41,467.4,21.15
f1acfc3bc7f74ca168fdf9e0ceaf2c3b,1,eefc3ac99ec721ffb8afe8ddfee42c7e,fa60ca2921625064f837b6f2f0f15743,2023-02-24 02:34:41,302.16,20.38
960846b289893ae4ebbb9c7ed21e560c,1,800ec816c12888ca720bfb730737310d,a6868ff59bbc8687c395496655306a2d,2023-09-30 08:01:37,260.58,42.77
d3abeae25afd881c43963be00399fdfa,1,e6ec4daa07a2ad08ced377965371ea0c,ca6f8a24541d8461f1e43fed9eeaf0f5,2023-09-30 22:38:37,368.7,5.65
447ead41f79db2ae43cdf16eb39e395a,1,2581770907152b826f1cb25ec8eba96c,35974a03e4480f766fc4d868fca490f3,2023-01-09 07:11:05,196.62,6.6
b90cb968583a5ac174dfa7f3fa1a7f1e,1,9eee415c95f96d2d37f25bf46e4ffa93,3e2f2b403806c79408177c0cb91fe6a7,2023-01-31 01:37:43,121.49,23.72
